Customer ID,Age,Gender,Income,Product Category,Spending,Region
2519,39,Male,21130,Fashion,3147.25,South America
2520,64,Female,95806,Home Goods,1656.37,North America
2521,70,Male,104962,Electronics,2465.28,Asia
2522,46,Female,69495,Electronics,258.72,South America
2523,54,Male,132087,Fashion,4908.07,North America
2524,38,Female,136882,Home Goods,4417.99,Europe
2525,29,Female,106792,Home Goods,3850.28,Africa
2526,22,Female,26235,Groceries,4589.3,Asia
2527,38,Male,95651,Fashion,1551.81,North America
2528,69,Male,147656,Fashion,2937.91,Europe
2529,77,Female,136048,Home Goods,2263.05,Asia
2530,36,Male,23030,Groceries,3929.83,North America
2531,50,Male,37470,Fashion,1327.11,Europe
2532,39,Male,135756,Home Goods,2819.87,Europe
2533,62,Male,75773,Electronics,1217.63,Europe
2534,25,Male,31964,Home Goods,3327.37,Europe
2535,53,Female,52787,Fashion,282.3,Asia
2536,44,Female,81463,Fashion,3280.79,Africa
2537,54,Female,92815,Groceries,4827.8,Africa
2538,40,Female,25064,Fashion,4848.41,Africa
2539,58,Female,77151,Home Goods,1977.7,South America
2540,34,Female,98939,Groceries,1533.33,South America
2541,21,Female,69336,Electronics,1791.98,Asia
2542,25,Male,106023,Home Goods,3133.02,Asia
2543,21,Male,124000,Electronics,1708.53,Europe
2544,78,Female,61257,Groceries,1571.42,Europe
2545,41,Female,143916,Electronics,4206.2,Asia
2546,30,Female,82476,Electronics,427.98,Africa
2547,19,Male,44578,Groceries,1350.08,Asia
2548,40,Female,148548,Home Goods,241.67,South America
2549,50,Female,103169,Electronics,2892.16,South America
2550,44,Female,29589,Home Goods,2866.98,Europe
2551,20,Male,106224,Home Goods,1612.62,Asia
2552,66,Male,71165,Groceries,4781.68,South America
2553,51,Male,123185,Home Goods,3585.11,South America
2554,58,Male,66701,Fashion,3041.77,North America
2555,20,Female,42346,Groceries,1146.32,Europe
2556,73,Male,123688,Electronics,3931.37,North America
2557,55,Male,64655,Home Goods,624.55,North America
2558,62,Female,33696,Electronics,4031.74,South America
2559,18,Male,132798,Electronics,2775.9,Asia
2560,38,Female,34277,Electronics,1748.62,South America
2561,25,Female,148945,Fashion,1639.42,Africa
2562,22,Female,40484,Groceries,835.69,North America
2563,73,Female,147429,Electronics,599.77,Asia
2564,66,Male,65019,Electronics,3554.49,Africa
2565,37,Female,57138,Fashion,876.99,Asia
2566,37,Female,72771,Electronics,3546.41,Europe
2567,48,Male,131084,Groceries,4954.05,South America
2568,25,Male,121571,Groceries,3537.98,Africa
2569,75,Male,34874,Home Goods,1148.7,Africa
2570,72,Female,120552,Fashion,4285.89,Africa
2571,68,Male,94137,Home Goods,1667.56,Europe
2572,18,Female,47848,Electronics,1147.26,Africa
2573,42,Female,33927,Home Goods,3725.11,Asia
2574,34,Male,42127,Home Goods,1160.17,North America
2575,64,Female,115007,Fashion,2813.73,South America
2576,44,Female,49895,Home Goods,2718.71,Asia
2577,71,Female,63874,Home Goods,1100.93,South America
2578,66,Male,48004,Groceries,4850.22,North America
2579,29,Female,81500,Fashion,4564.48,North America
2580,49,Male,32171,Fashion,503.56,Europe
2581,36,Male,112305,Groceries,1607.86,Africa
2582,53,Male,132091,Groceries,2037.53,Africa
2583,53,Male,77067,Home Goods,1578.38,Asia
2584,55,Male,65053,Fashion,1841.52,Africa
2585,43,Female,29160,Home Goods,3020.52,Europe
2586,71,Female,58981,Home Goods,222.73,South America
2587,32,Female,143741,Groceries,3403.19,Asia
2588,76,Female,149571,Groceries,3033.24,North America
2589,63,Male,75203,Home Goods,2204.11,South America
2590,70,Male,37512,Fashion,2390.94,North America
2591,56,Male,21683,Groceries,3405.14,North America
2592,65,Male,39702,Fashion,1836.18,South America
2593,50,Female,64463,Home Goods,4035.16,North America
2594,26,Female,36752,Home Goods,2453.85,Asia
2595,69,Male,87784,Groceries,3799.49,South America
2596,41,Male,86968,Electronics,1980.3,Africa
2597,60,Male,83023,Home Goods,1558.29,Europe
2598,65,Female,39201,Fashion,3296.15,North America
2599,77,Male,96733,Home Goods,4634.27,Asia
2600,50,Male,71496,Groceries,3843.43,South America
2601,23,Male,27694,Home Goods,4400.21,South America
2602,32,Male,123173,Groceries,2188.85,Europe
2603,24,Male,112512,Fashion,1498.87,South America
2604,57,Male,96786,Groceries,2021.64,South America
2605,32,Male,58943,Fashion,2524.42,Asia
2606,18,Female,107947,Groceries,4575.68,Europe
2607,30,Female,73105,Home Goods,930.17,South America
2608,60,Male,55463,Electronics,3681.36,North America
2609,48,Male,67392,Groceries,136.04,Europe
2610,65,Female,75990,Groceries,958.5,South America
2611,19,Male,52477,Fashion,4268.5,Africa
2612,34,Female,92369,Fashion,3346.06,Asia
2613,61,Male,145947,Groceries,275.6,Asia
2614,75,Male,80566,Groceries,4626.89,South America
2615,68,Female,98788,Home Goods,1672.23,North America
2616,56,Male,51789,Fashion,1965.35,Asia
2617,67,Male,22608,Fashion,3375.19,South America
2618,73,Female,39763,Fashion,4686.07,North America
2619,63,Female,83402,Groceries,355.88,Europe
2620,67,Female,67251,Home Goods,646.43,South America
2621,41,Male,54667,Fashion,3191.26,South America
2622,44,Female,34966,Home Goods,4440.21,Europe
2623,18,Female,59075,Home Goods,3332.19,North America
2624,62,Male,48114,Groceries,545.66,South America
2625,21,Female,34778,Home Goods,4759.31,Europe
2626,58,Male,40014,Groceries,1036.33,South America
2627,60,Male,129955,Electronics,2569.0,Africa
2628,70,Male,48816,Fashion,4103.59,Europe
2629,56,Male,116759,Groceries,2035.39,Europe
2630,40,Female,110260,Groceries,3612.91,Europe
2631,78,Female,59503,Fashion,4816.39,North America
2632,31,Male,76256,Fashion,4523.14,Asia
2633,25,Female,147044,Electronics,4044.65,Europe
2634,22,Male,25999,Electronics,4815.51,South America
2635,71,Male,105743,Electronics,3305.41,Asia
2636,49,Male,97006,Home Goods,3247.31,South America
2637,68,Female,126036,Fashion,1771.73,North America
2638,71,Female,93345,Home Goods,4230.08,Asia
2639,43,Female,62104,Home Goods,2958.59,North America
2640,30,Male,92450,Fashion,296.87,Africa
2641,78,Male,28219,Home Goods,2345.13,Asia
2642,23,Male,146847,Groceries,3634.63,Asia
2643,18,Female,102639,Fashion,2232.73,North America
2644,41,Male,130572,Home Goods,4113.7,Asia
2645,26,Male,142826,Electronics,4648.83,Africa
2646,30,Male,29248,Home Goods,4111.36,North America
2647,71,Female,121077,Home Goods,1021.87,South America
2648,25,Female,109242,Electronics,4154.77,Asia
2649,29,Male,102020,Electronics,2615.1,North America
2650,37,Female,29709,Fashion,1107.85,South America
2651,41,Female,65831,Home Goods,1561.36,Asia
2652,18,Female,110636,Home Goods,1864.92,North America
2653,57,Female,28882,Fashion,3849.21,Europe
2654,51,Male,35592,Groceries,1186.53,Europe
2655,51,Female,146410,Home Goods,2074.78,Africa
2656,44,Female,58706,Groceries,4545.37,North America
2657,80,Female,85786,Groceries,1394.94,North America
2658,50,Male,36729,Groceries,3601.29,Asia
2659,65,Female,96522,Fashion,4136.71,Europe
2660,56,Male,24740,Home Goods,905.35,North America
2661,41,Female,54525,Groceries,3877.81,North America
2662,61,Male,43788,Home Goods,1271.56,Africa
2663,70,Male,74112,Home Goods,3741.25,Asia
2664,56,Male,46123,Groceries,4338.27,Africa
2665,60,Male,91569,Fashion,3613.06,South America
2666,39,Male,31627,Home Goods,3830.19,North America
2667,67,Male,41476,Home Goods,695.38,Africa
2668,66,Female,31384,Groceries,1686.7,Europe
2669,78,Female,49181,Home Goods,2980.37,Asia
2670,31,Male,68252,Groceries,2175.62,South America
2671,43,Female,83075,Fashion,1284.89,Africa
2672,30,Female,139209,Fashion,4916.72,Asia
2673,21,Male,116129,Electronics,913.6,Asia
2674,27,Female,75096,Home Goods,2640.04,South America
2675,60,Female,124885,Fashion,3416.07,North America
2676,51,Male,141441,Groceries,3786.59,North America
2677,38,Male,126417,Home Goods,2301.97,South America
2678,71,Female,82457,Home Goods,3427.88,South America
2679,49,Male,29731,Home Goods,2599.75,Europe
2680,62,Female,75362,Electronics,4518.46,Europe
2681,49,Female,115116,Fashion,1638.29,South America
2682,29,Male,40388,Fashion,4480.05,South America
2683,20,Male,126082,Groceries,698.19,South America
2684,67,Male,112272,Groceries,4652.93,Europe
2685,73,Male,73196,Electronics,1018.65,Europe
2686,80,Female,102266,Fashion,4441.63,North America
2687,61,Female,71951,Fashion,581.31,Asia
2688,60,Male,79470,Home Goods,1509.1,Asia
2689,18,Female,82129,Electronics,4553.57,Europe
2690,56,Female,90821,Electronics,1708.53,North America
2691,29,Male,32037,Home Goods,3203.33,South America
2692,30,Female,38773,Fashion,4368.67,North America
2693,41,Male,73211,Fashion,1318.24,Asia
2694,66,Male,127905,Groceries,3045.66,South America
2695,50,Male,60036,Electronics,1523.63,Africa
2696,44,Female,143700,Electronics,256.09,Africa
2697,66,Female,78168,Groceries,3772.82,Asia
2698,37,Female,40919,Home Goods,2788.48,South America
2699,31,Male,34711,Home Goods,136.93,Africa
2700,31,Male,88205,Groceries,4401.21,Europe
2701,36,Male,112376,Fashion,1947.75,North America
2702,66,Female,143149,Home Goods,4066.72,Africa
2703,40,Male,43718,Fashion,2472.63,Europe
2704,74,Female,32790,Electronics,3103.17,South America
2705,21,Female,64553,Home Goods,3673.92,Africa
2706,66,Female,24675,Groceries,3798.12,Asia
2707,65,Female,32299,Electronics,3890.47,Europe
2708,31,Male,128674,Groceries,1978.77,South America
2709,56,Female,59114,Fashion,816.71,Asia
2710,72,Female,120345,Groceries,1112.65,North America
2711,55,Female,36359,Groceries,185.21,Africa
2712,69,Female,81947,Groceries,1900.57,North America
2713,50,Female,68156,Groceries,3407.45,Africa
2714,26,Female,25039,Fashion,1792.38,Europe
2715,67,Female,147521,Fashion,1737.73,Africa
2716,22,Male,92429,Fashion,1251.13,South America
2717,71,Male,94618,Electronics,3244.34,Europe
2718,44,Female,94548,Fashion,3749.49,South America
2719,74,Male,26825,Home Goods,306.77,Asia
2720,39,Male,111634,Groceries,4019.46,South America
2721,29,Female,101308,Electronics,176.82,Africa
2722,27,Male,35243,Fashion,641.62,Europe
2723,37,Male,26018,Groceries,4678.62,South America
2724,49,Female,84738,Groceries,424.22,North America
2725,61,Male,131736,Home Goods,295.99,Asia
2726,49,Female,61479,Home Goods,3525.78,North America
2727,75,Male,41134,Groceries,344.96,Africa
2728,47,Male,71405,Electronics,4613.98,Europe
2729,78,Male,45029,Groceries,918.39,South America
2730,72,Female,80981,Electronics,865.07,Asia
2731,70,Female,86518,Fashion,920.07,Europe
2732,66,Male,36472,Home Goods,4321.46,South America
2733,80,Male,83497,Electronics,897.42,South America
2734,61,Male,102282,Electronics,387.9,Asia
2735,48,Male,143630,Home Goods,3185.14,South America
2736,41,Male,30379,Fashion,978.45,Europe
2737,44,Female,137187,Electronics,4522.94,Asia
2738,46,Male,58066,Fashion,2263.74,North America
2739,53,Male,31491,Groceries,3163.18,South America
2740,40,Female,141975,Home Goods,4479.25,North America
2741,34,Male,31099,Groceries,312.72,North America
2742,53,Male,136065,Fashion,2648.92,North America
2743,34,Male,61901,Home Goods,2228.22,Europe
2744,44,Female,36496,Home Goods,2937.23,Africa
2745,27,Female,41111,Home Goods,1714.26,Africa
2746,23,Male,46656,Home Goods,2007.58,Africa
2747,69,Male,66803,Home Goods,1737.47,Africa
2748,46,Male,115468,Electronics,4176.86,North America
2749,21,Male,23305,Groceries,751.92,Asia
2750,60,Male,52809,Home Goods,1314.18,Asia
2751,76,Female,127411,Groceries,509.35,Asia
2752,23,Female,120941,Groceries,3300.91,North America
2753,50,Male,39851,Electronics,1330.08,Europe
2754,71,Male,143940,Home Goods,447.02,Asia
2755,71,Female,103720,Groceries,3196.0,Asia
2756,48,Male,140776,Home Goods,3743.72,Asia
2757,33,Male,132853,Electronics,2531.96,Asia
2758,62,Male,134455,Groceries,4186.67,Asia
2759,32,Male,53186,Home Goods,4855.25,South America
2760,62,Male,115039,Fashion,807.22,Europe
2761,30,Male,64789,Fashion,3305.09,North America
2762,78,Male,140074,Home Goods,3393.63,Asia
2763,80,Male,116324,Fashion,1158.32,Europe
2764,75,Female,146390,Home Goods,625.28,Africa
2765,23,Male,35771,Fashion,3381.09,North America
2766,80,Female,85394,Fashion,3126.24,North America
2767,68,Female,45976,Groceries,1491.59,Europe
2768,39,Male,112197,Fashion,1774.31,Asia
2769,30,Male,145274,Fashion,3874.16,Asia
2770,40,Female,26527,Home Goods,651.78,North America
2771,43,Female,67180,Groceries,3248.07,South America
2772,53,Male,83784,Electronics,358.5,South America
2773,51,Female,73402,Home Goods,3410.2,Asia
2774,38,Female,67653,Home Goods,1702.64,Europe
2775,74,Female,111118,Electronics,645.57,Africa
2776,19,Male,126965,Fashion,4813.75,Europe
2777,31,Female,137847,Electronics,737.73,Africa
2778,70,Male,36904,Home Goods,3633.74,Europe
2779,45,Male,56480,Electronics,1189.1,Asia
2780,55,Female,48963,Electronics,1459.69,South America
2781,21,Male,24117,Groceries,1999.06,Asia
2782,61,Female,94504,Home Goods,4901.83,Asia
2783,70,Male,87750,Fashion,4092.71,Asia
2784,63,Female,59929,Home Goods,4641.12,North America
2785,45,Male,117911,Groceries,2689.68,Europe
2786,51,Female,63533,Fashion,4506.79,Asia
2787,34,Female,93848,Fashion,2206.92,Africa
2788,65,Female,50398,Electronics,4375.09,North America
2789,23,Female,39791,Electronics,2184.36,Europe
2790,20,Male,36172,Home Goods,565.47,North America
2791,71,Male,26127,Electronics,4398.34,Europe
2792,57,Male,32584,Home Goods,2934.54,Europe
2793,19,Male,27746,Fashion,4045.9,Asia
2794,19,Male,80870,Groceries,1470.77,Europe
2795,33,Male,81544,Home Goods,3002.38,South America
2796,20,Male,33963,Electronics,1495.0,South America
2797,25,Male,144850,Home Goods,1141.43,North America
2798,72,Male,145714,Electronics,2091.74,North America
2799,59,Male,114765,Fashion,3350.09,North America
2800,43,Male,23265,Fashion,2972.03,Europe
2801,60,Male,21473,Fashion,3713.28,Europe
2802,80,Female,129379,Home Goods,2384.5,Europe
2803,46,Male,106754,Home Goods,991.27,South America
2804,39,Male,92292,Electronics,2540.67,North America
2805,68,Male,116514,Electronics,1498.98,South America
2806,78,Female,31440,Electronics,4013.61,Europe
2807,66,Female,68821,Electronics,4341.52,South America
2808,59,Female,141878,Groceries,1358.88,South America
2809,49,Male,92976,Home Goods,3499.31,Europe
2810,45,Female,27448,Home Goods,1862.44,Europe
2811,21,Female,99083,Groceries,2339.34,Asia
2812,33,Male,25005,Home Goods,3096.0,North America
2813,29,Male,127998,Electronics,1487.62,Asia
2814,66,Female,43499,Electronics,1004.43,Europe
2815,72,Male,119517,Groceries,1064.08,North America
2816,48,Male,85215,Groceries,4905.16,Africa
2817,68,Female,26275,Home Goods,431.04,Asia
2818,60,Male,68878,Electronics,4032.57,Africa
2819,71,Female,75727,Home Goods,3461.07,North America
2820,19,Male,141020,Groceries,2598.98,Europe
2821,34,Female,52763,Fashion,2842.41,Europe
2822,41,Male,39983,Fashion,4159.22,North America
2823,76,Female,77513,Groceries,1170.09,North America
2824,39,Female,37241,Home Goods,4762.78,Africa
2825,35,Male,130137,Fashion,4431.47,South America
2826,66,Male,130073,Fashion,189.62,Europe
2827,48,Male,52693,Fashion,1478.75,South America
2828,54,Male,77648,Electronics,1982.72,South America
2829,64,Female,121513,Electronics,2128.48,South America
2830,56,Female,104603,Fashion,4923.63,Asia
2831,32,Male,66318,Fashion,4554.13,Africa
2832,74,Female,38717,Fashion,1216.64,South America
2833,69,Female,148241,Fashion,3654.32,Europe
2834,38,Female,25940,Fashion,3606.49,Europe
2835,77,Female,117435,Groceries,4355.86,Europe
2836,36,Female,115092,Fashion,3934.8,South America
2837,68,Female,131664,Fashion,4892.59,Africa
2838,54,Female,31867,Home Goods,2245.64,North America
2839,56,Female,119077,Electronics,4717.5,Asia
2840,43,Male,56625,Fashion,4682.49,Europe
2841,80,Female,79257,Electronics,2833.22,Asia
2842,33,Female,134589,Home Goods,3253.64,Asia
2843,26,Male,100317,Groceries,2614.27,Europe
2844,22,Female,129504,Home Goods,1276.54,Africa
2845,21,Male,100405,Electronics,152.24,Asia
2846,60,Female,70447,Groceries,4093.77,South America
2847,76,Female,65816,Electronics,2979.1,North America
2848,36,Female,65272,Groceries,2777.54,Africa
2849,31,Male,49066,Electronics,2918.77,Europe
2850,58,Female,55048,Electronics,492.05,North America
2851,49,Female,75260,Home Goods,1395.87,Europe
2852,62,Female,93826,Electronics,4483.53,North America
2853,55,Male,77141,Groceries,884.36,South America
2854,45,Female,98022,Groceries,3690.63,Africa
2855,80,Male,136216,Fashion,4572.71,South America
2856,65,Male,57141,Fashion,3481.67,Africa
2857,24,Male,124486,Groceries,634.54,Europe
2858,61,Female,65126,Electronics,3686.77,South America
2859,63,Female,102595,Electronics,439.11,Africa
2860,41,Male,53688,Groceries,1285.75,Asia
2861,30,Female,127923,Electronics,1864.92,South America
2862,46,Female,65871,Fashion,787.86,Asia
2863,51,Female,73258,Home Goods,1666.24,North America
2864,57,Male,85266,Groceries,362.4,South America
2865,48,Male,61481,Groceries,686.02,Europe
2866,24,Male,48970,Home Goods,3755.51,Africa
2867,37,Female,31853,Fashion,3111.22,Europe
2868,57,Female,56483,Home Goods,3645.73,North America
2869,24,Male,105817,Electronics,2054.76,Asia
2870,76,Female,46917,Electronics,2309.41,Africa
2871,50,Female,127126,Electronics,1256.06,South America
2872,45,Female,102517,Fashion,4805.12,Asia
2873,59,Female,52754,Electronics,4662.46,North America
2874,37,Female,66131,Home Goods,1671.75,Africa
2875,43,Female,67195,Groceries,2757.8,Asia
2876,79,Male,106721,Groceries,705.72,Asia
2877,47,Male,50449,Groceries,2942.27,Africa
2878,55,Male,69396,Electronics,3453.53,North America
2879,67,Male,83104,Electronics,1310.71,Asia
2880,47,Male,137677,Fashion,1001.33,Africa
2881,55,Female,121485,Home Goods,793.73,South America
2882,42,Female,61917,Electronics,3498.61,Asia
2883,57,Male,55638,Fashion,4840.34,Asia
2884,26,Male,126295,Fashion,1730.05,South America
2885,69,Female,69070,Home Goods,4690.96,Asia
2886,26,Male,35501,Fashion,4807.05,Africa
2887,61,Male,88939,Home Goods,1822.8,South America
2888,18,Female,145514,Home Goods,2914.86,North America
2889,32,Male,122430,Fashion,3709.83,Europe
2890,76,Male,20570,Fashion,1231.93,South America
2891,57,Male,39935,Home Goods,1092.88,North America
2892,44,Female,92696,Groceries,1153.76,Europe
2893,22,Female,86025,Groceries,4525.55,North America
2894,77,Male,84270,Groceries,4685.46,Asia
2895,20,Female,36064,Groceries,494.75,Africa
2896,50,Male,133286,Fashion,4374.46,South America
2897,42,Female,134315,Fashion,2207.57,Europe
2898,62,Female,44931,Electronics,4441.09,South America
2899,41,Male,65935,Groceries,3163.92,Asia
2900,43,Male,102862,Fashion,643.81,North America
2901,24,Male,73724,Electronics,297.24,North America
2902,45,Female,92380,Fashion,2845.5,Africa
2903,67,Female,95285,Home Goods,3779.01,Asia
2904,48,Male,54251,Home Goods,3610.97,Africa
2905,42,Female,37833,Fashion,3784.86,South America
2906,39,Female,38674,Fashion,3423.25,Asia
2907,76,Female,132949,Fashion,4038.72,North America
2908,77,Female,24328,Groceries,4415.98,Asia
2909,27,Male,75013,Fashion,2297.85,South America
2910,70,Male,62748,Groceries,3915.3,South America
2911,33,Female,74166,Electronics,1631.86,Africa
2912,34,Male,51527,Fashion,294.81,North America
2913,39,Male,84237,Groceries,2004.94,Europe
2914,49,Female,36196,Groceries,2255.99,Europe
2915,53,Male,28706,Groceries,2265.3,Asia
2916,46,Male,26913,Fashion,722.95,Europe
2917,38,Female,148154,Groceries,1857.85,Europe
2918,65,Female,139989,Home Goods,987.22,North America
2919,56,Male,40545,Home Goods,913.1,Africa
2920,80,Male,37926,Fashion,4489.31,South America
2921,19,Female,83283,Fashion,2083.17,North America
2922,56,Male,96127,Groceries,3343.94,South America
2923,39,Male,58143,Home Goods,2819.67,Asia
2924,18,Female,142959,Electronics,4382.44,Europe
2925,21,Male,98419,Groceries,4811.95,South America
2926,46,Male,89897,Fashion,2771.57,Europe
2927,38,Female,99865,Groceries,2880.39,North America
2928,69,Female,110259,Electronics,998.69,North America
2929,41,Male,23794,Groceries,2785.47,Europe
2930,46,Male,101424,Fashion,3461.7,South America
2931,65,Female,148674,Groceries,2145.67,South America
2932,65,Male,54233,Home Goods,2944.05,Africa
2933,28,Male,86762,Electronics,2969.34,Asia
2934,48,Male,24674,Fashion,309.02,Africa
2935,50,Male,70042,Home Goods,498.92,South America
2936,71,Female,102852,Electronics,3940.23,Europe
2937,26,Female,21294,Home Goods,4844.26,North America
2938,64,Female,86145,Groceries,2645.63,Asia
2939,22,Male,95132,Electronics,4464.49,Africa
2940,74,Male,87337,Electronics,4258.73,Asia
2941,40,Male,142413,Home Goods,4369.37,Asia
2942,39,Male,140895,Electronics,950.28,South America
2943,58,Male,99240,Fashion,191.04,Asia
2944,73,Male,105439,Fashion,318.64,Africa
2945,39,Male,112521,Home Goods,3739.8,South America
2946,34,Male,109955,Fashion,2456.36,Asia
2947,58,Female,82091,Electronics,3226.7,South America
2948,50,Female,73539,Groceries,2096.64,North America
2949,31,Female,68609,Electronics,2091.47,Europe
2950,64,Female,52534,Fashion,514.01,South America
2951,33,Male,31941,Groceries,2305.87,South America
2952,35,Male,54705,Home Goods,3318.89,South America
2953,42,Female,40279,Electronics,3466.18,Europe
2954,61,Female,52816,Fashion,1681.9,Africa
2955,71,Male,85317,Groceries,2476.19,South America
2956,75,Female,107839,Electronics,3389.07,Africa
2957,22,Female,100466,Electronics,882.72,Africa
2958,75,Female,40913,Home Goods,1085.35,Africa
2959,26,Female,102369,Fashion,794.31,Europe
2960,28,Male,35550,Fashion,1785.7,North America
2961,31,Male,21549,Electronics,1756.57,Africa
2962,70,Male,86925,Home Goods,3022.42,South America
2963,23,Female,34237,Groceries,2864.57,Europe
2964,70,Female,33026,Electronics,3456.64,Europe
2965,33,Male,114177,Electronics,4650.2,North America
2966,28,Male,53111,Electronics,283.86,South America
2967,58,Male,91976,Groceries,3203.9,North America
2968,50,Female,25978,Groceries,834.08,North America
2969,18,Male,81006,Home Goods,1169.11,Asia
2970,75,Female,73516,Electronics,2436.91,North America
2971,40,Female,46503,Home Goods,4507.15,South America
2972,24,Female,60277,Groceries,113.18,North America
2973,38,Female,140655,Electronics,2275.43,Asia
2974,19,Male,81918,Groceries,4072.48,North America
2975,30,Male,132775,Home Goods,4785.38,Asia
2976,75,Female,108927,Fashion,167.86,North America
2977,56,Female,57279,Electronics,636.2,Asia
2978,58,Female,123629,Fashion,2345.53,Europe
2979,57,Male,83164,Fashion,4178.95,South America
2980,18,Female,42447,Electronics,1421.1,Europe
2981,25,Female,23772,Electronics,972.77,South America
2982,45,Male,68033,Fashion,2402.85,Europe
2983,20,Female,126810,Home Goods,3600.5,Europe
2984,55,Male,86404,Fashion,2286.78,Africa
2985,79,Female,76331,Groceries,4707.81,Asia
2986,37,Male,22526,Groceries,1330.32,Asia
2987,52,Female,24745,Groceries,2572.69,South America
2988,44,Male,91176,Groceries,4698.34,North America
2989,32,Female,32598,Fashion,3830.12,Asia
2990,50,Male,87797,Fashion,1958.58,South America
2991,26,Female,61118,Groceries,4631.28,North America
2992,28,Female,117825,Home Goods,2556.12,Asia
2993,62,Female,70184,Electronics,3277.19,South America
2994,80,Male,32560,Fashion,2693.77,North America
2995,49,Male,134591,Fashion,2747.21,South America
2996,78,Male,144322,Electronics,4864.6,North America
2997,52,Female,51492,Home Goods,4948.53,South America
2998,23,Male,89100,Fashion,4268.1,Asia
2999,77,Female,63845,Groceries,2927.09,Africa
3000,74,Male,32606,Groceries,2653.09,South America
3001,76,Female,53174,Electronics,494.91,Africa
3002,71,Female,136305,Groceries,3337.61,Europe
3003,72,Male,99155,Fashion,2783.37,Africa
3004,74,Female,92769,Fashion,4421.47,South America
3005,69,Male,86450,Electronics,2884.09,North America
3006,26,Male,116181,Home Goods,2514.07,South America
3007,19,Male,38833,Electronics,3416.0,Africa
3008,78,Female,32360,Electronics,1272.52,Africa
3009,55,Female,128825,Fashion,4159.11,South America
3010,26,Male,69471,Electronics,4645.33,Africa
3011,32,Female,38112,Groceries,3795.21,Africa
3012,32,Male,149576,Fashion,2334.0,South America
3013,58,Female,29350,Electronics,104.09,North America
3014,54,Female,140667,Groceries,2166.82,Africa
3015,71,Female,79851,Home Goods,2343.18,North America
3016,76,Female,139559,Fashion,190.49,North America
3017,78,Female,72182,Fashion,4579.96,Europe
3018,24,Female,54092,Groceries,1699.6,Europe
3019,65,Female,67854,Electronics,2035.14,Asia
3020,35,Female,41451,Fashion,1852.04,Africa
3021,79,Female,131671,Home Goods,3548.29,North America
3022,74,Male,145273,Fashion,4442.94,Africa
3023,54,Female,57225,Groceries,1103.46,Africa
3024,59,Female,58778,Home Goods,3258.98,Africa
3025,62,Female,112184,Groceries,2738.66,Europe
3026,62,Female,71090,Groceries,338.54,Africa
3027,49,Female,24403,Groceries,338.45,Africa
3028,42,Male,95612,Electronics,4950.11,North America
3029,22,Male,114384,Electronics,1879.45,Asia
3030,32,Female,83162,Home Goods,1872.9,Europe
3031,77,Male,73701,Groceries,389.22,Asia
3032,76,Female,71890,Home Goods,4871.11,South America
3033,74,Male,57048,Fashion,3464.3,Asia
3034,47,Male,83848,Groceries,1954.81,South America
3035,34,Female,50369,Home Goods,1814.25,Africa
3036,61,Female,137974,Home Goods,4703.71,South America
3037,47,Male,23151,Fashion,2523.62,South America
3038,50,Female,98149,Home Goods,4940.2,South America
3039,62,Male,37352,Fashion,3435.09,North America
3040,64,Male,147799,Fashion,2121.19,South America
3041,57,Male,29303,Home Goods,3395.28,North America
3042,19,Male,46124,Home Goods,2572.47,Europe
3043,40,Male,134671,Home Goods,4201.07,Asia
3044,71,Male,77382,Electronics,3418.71,North America
3045,43,Male,54736,Fashion,4111.39,South America
3046,40,Male,21756,Fashion,2327.95,South America
3047,63,Male,125304,Groceries,1476.21,South America
3048,37,Male,138771,Home Goods,951.71,Asia
3049,72,Male,102053,Home Goods,4769.64,Europe
3050,46,Male,101313,Fashion,1340.67,Europe
3051,43,Male,124458,Home Goods,3386.71,North America
3052,72,Male,56295,Fashion,4224.92,North America
3053,61,Female,105056,Home Goods,486.4,Europe
3054,79,Male,86931,Fashion,1492.17,North America
3055,50,Female,28949,Groceries,2610.81,South America
3056,74,Female,65565,Home Goods,3405.64,Asia
3057,51,Female,148417,Home Goods,4441.79,Africa
3058,41,Female,103955,Groceries,3923.3,North America
3059,77,Female,134845,Fashion,3562.38,Europe
3060,57,Female,60324,Home Goods,592.93,Europe
3061,21,Male,43399,Groceries,4107.44,Africa
3062,62,Female,137199,Home Goods,859.31,Europe
3063,79,Female,62910,Electronics,391.06,North America
3064,33,Male,136523,Electronics,2722.87,Africa
3065,23,Male,112313,Home Goods,1051.94,South America
3066,42,Male,67512,Electronics,3071.45,Europe
3067,48,Female,96442,Electronics,658.0,Europe
3068,24,Female,102011,Groceries,3409.93,South America
3069,26,Male,127792,Groceries,692.99,Europe
3070,64,Female,144302,Home Goods,3271.38,Asia
3071,38,Female,20124,Electronics,1829.1,Europe
3072,23,Female,111899,Electronics,1277.83,South America
3073,69,Female,20311,Fashion,3758.8,South America
3074,25,Male,98805,Electronics,2005.22,South America
3075,24,Female,127270,Groceries,3014.31,North America
3076,18,Male,79774,Groceries,3243.65,Asia
3077,66,Female,24686,Fashion,2491.26,Europe
3078,36,Female,58914,Home Goods,663.8,South America
3079,48,Male,49736,Electronics,2746.81,Asia
3080,63,Male,28313,Electronics,1525.24,North America
3081,48,Male,109363,Groceries,4503.37,North America
3082,34,Female,40022,Home Goods,1266.92,Africa
3083,20,Female,36426,Groceries,1831.66,Asia
3084,62,Female,25550,Groceries,3605.13,Europe
